Div,Date,Time,HomeTeam,AwayTeam,HG,AG,FTR,AvgH,AvgD,AvgA,AvgO,AvgU,x,y,isOver
EN1,04/02/2023,15:00,Aston Villa,Leicester,2,4,A,1.99,3.64,3.83,1.91,1.92,0.009531303800050217,0.009709393814378247,Over
EN1,04/02/2023,15:00,Brentford,Southampton,3,0,H,1.89,3.64,4.21,1.99,1.84,0.013466601024093812,0.015885923944191024,Over
EN1,04/02/2023,15:00,Brighton,Bournemouth,1,0,H,1.35,5.22,9.18,1.71,2.18,-0.02781142895978293,0.028597271051957543,Under
EN1,04/02/2023,15:00,Man United,Crystal Palace,2,1,H,1.4,4.83,8.33,1.85,1.99,-0.01484908380929393,0.029410673908042268,Over
EN1,04/02/2023,15:00,Wolves,Liverpool,3,0,H,4.02,3.85,1.88,1.79,2.05,0.0024143257328111734,-0.03122099990248941,Over
EN1,04/02/2023,17:30,Newcastle,West Ham,1,1,D,1.62,3.92,6.03,2.06,1.78,0.009744337021741763,0.026409409376881025,Under
EN1,05/02/2023,14:00,Nott'm Forest,Leeds,1,0,H,2.64,3.43,2.71,1.91,1.93,0.013004054474509716,-0.004485874299973983,Under
EN1,05/02/2023,16:30,Tottenham,Man City,1,0,H,4.43,4.16,1.75,1.64,2.27,-0.00996317978917522,-0.04011011806689768,Under
EN1,08/02/2023,20:00,Man United,Leeds,2,2,D,1.47,4.83,6.54,1.6,2.37,-0.028168141003522773,0.015462718664224273,Over
EN1,11/02/2023,12:30,West Ham,Chelsea,1,1,D,3.4,3.29,2.27,2.24,1.67,0.02694735892845251,-0.0015466574845067601,Under
EN1,11/02/2023,15:00,Arsenal,Brentford,1,1,D,1.45,4.72,7.52,1.73,2.14,-0.020045480112606907,0.023896512586910463,Under
EN1,11/02/2023,15:00,Crystal Palace,Brighton,1,1,D,3.81,3.51,2.04,2.05,1.79,0.019250698101479977,-0.01529001010674955,Under
EN1,11/02/2023,15:00,Fulham,Nott'm Forest,2,0,H,1.93,3.56,4.22,2.06,1.78,0.017544528439315595,0.017703534172452403,Under
EN1,11/02/2023,15:00,Leicester,Tottenham,4,1,H,3.39,3.64,2.13,1.75,2.11,0.0010195059775303917,-0.02451430624183146,Over
EN1,11/02/2023,15:00,Southampton,Wolves,1,2,A,3.03,3.18,2.54,2.29,1.64,0.028727186012474235,0.005005506888443846,Over
EN1,11/02/2023,17:30,Bournemouth,Newcastle,1,1,D,6.39,4.06,1.57,2.02,1.83,0.007170166227345312,-0.041137859502574196,Under
EN1,12/02/2023,14:00,Leeds,Man United,0,2,A,3.86,3.85,1.92,1.65,2.27,-0.00777226760957951,-0.033868540514162236,Under
EN1,12/02/2023,16:30,Man City,Aston Villa,3,1,H,1.25,6.59,11.89,1.49,2.62,-0.049471745541185184,0.027702504464084832,Over
EN1,13/02/2023,20:00,Liverpool,Everton,2,0,H,1.53,4.38,6.23,1.78,2.06,-0.011026464363609751,0.020350026936654757,Under
EN1,15/02/2023,19:30,Arsenal,Man City,1,3,A,2.93,3.51,2.42,1.85,1.99,0.008849804056268671,-0.012726077368101774,Over
EN1,18/02/2023,12:30,Aston Villa,Arsenal,2,4,A,4.43,3.71,1.84,1.98,1.86,0.013197981934537835,-0.026915927930898798,Over
EN1,18/02/2023,15:00,Brentford,Crystal Palace,1,1,D,1.86,3.54,4.59,2.14,1.72,0.019749956765139697,0.021445026708965153,Under
EN1,18/02/2023,15:00,Brighton,Fulham,0,1,A,1.67,4.06,5.15,1.75,2.11,-0.008370524214135705,0.012654190656317819,Under
EN1,18/02/2023,15:00,Chelsea,Southampton,0,1,A,1.38,4.76,9.42,1.93,1.9,-0.011937456882882473,0.03274201698431301,Under
EN1,18/02/2023,15:00,Everton,Leeds,1,0,H,2.48,3.31,2.99,2.08,1.77,0.022512992111128737,0.006721038619966521,Under
EN1,18/02/2023,15:00,Nott'm Forest,Man City,1,1,D,10.01,5.62,1.31,1.64,2.28,-0.01956057682672774,-0.0627471650925722,Under
EN1,18/02/2023,15:00,Wolves,Bournemouth,0,1,A,1.68,3.81,5.53,2.08,1.76,0.012973039069488001,0.024971332843914465,Under
EN1,18/02/2023,17:30,Newcastle,Liverpool,0,2,A,2.57,3.51,2.75,1.79,2.04,0.0045170223382523,-0.008971591368142564,Under
EN1,19/02/2023,14:00,Man United,Leicester,3,0,H,1.62,4.32,5.22,1.62,2.32,-0.020283659976443907,0.008284731627472768,Over
EN1,19/02/2023,16:30,Tottenham,West Ham,2,0,H,1.83,3.76,4.39,1.84,1.99,0.002566618670781601,0.011106511453481922,Under
EN1,24/02/2023,20:00,Fulham,Wolves,1,1,D,2.54,3.22,3,2.23,1.67,0.02736590015988523,0.01055046172598585,Under
EN1,25/02/2023,15:00,Everton,Aston Villa,0,2,A,2.54,3.21,2.98,2.27,1.65,0.02810817897274164,0.011326776649590154,Under
EN1,25/02/2023,15:00,Leeds,Southampton,1,0,H,1.99,3.57,3.89,2.01,1.82,0.015906986123095185,0.014153851483607986,Under
EN1,25/02/2023,15:00,Leicester,Arsenal,0,1,A,4.73,4.09,1.71,1.67,2.23,-0.00781007543248722,-0.042704249543492195,Under
EN1,25/02/2023,15:00,West Ham,Nott'm Forest,4,0,H,1.78,3.61,4.97,2.17,1.71,0.019027570719336872,0.023752616297325342,Over
EN1,25/02/2023,17:30,Bournemouth,Man City,1,4,A,10.21,5.81,1.3,1.56,2.45,-0.023637914332106092,-0.0638117653269469,Over
EN1,25/02/2023,19:45,Crystal Palace,Liverpool,0,0,D,4.7,3.93,1.74,1.82,2.02,0.002762006757098607,-0.037580814252565646,Under
EN1,26/02/2023,13:30,Tottenham,Chelsea,2,0,H,2.54,3.33,2.91,2.04,1.81,0.020645472973943143,0.003925732258012664,Under
EN1,01/03/2023,19:45,Arsenal,Everton,4,0,H,1.36,5.04,9.33,1.82,2.02,-0.019893680273215072,0.031125318164779942,Over
EN1,01/03/2023,20:00,Liverpool,Wolves,2,0,H,1.49,4.59,6.6,1.73,2.14,-0.017247073012808253,0.02038447626076942,Under
EN1,04/03/2023,12:30,Man City,Newcastle,2,0,H,1.48,4.59,6.76,1.71,2.17,-0.018991462534844007,0.020293718762883495,Under
EN1,04/03/2023,15:00,Arsenal,Bournemouth,3,2,H,1.22,6.82,13.83,1.58,2.41,-0.04683873240598023,0.03287955748720212,Over
EN1,04/03/2023,15:00,Aston Villa,Crystal Palace,1,0,H,2.07,3.32,3.88,2.28,1.64,0.026085275152706953,0.019135641734846432,Under
EN1,04/03/2023,15:00,Brighton,West Ham,4,0,H,1.79,3.8,4.61,1.93,1.9,0.007610218806342533,0.016483773665811077,Over
EN1,04/03/2023,15:00,Chelsea,Leeds,1,0,H,1.64,4.02,5.52,1.9,1.93,0.0015407307340483424,0.02057960803302132,Under
EN1,04/03/2023,15:00,Wolves,Tottenham,1,0,H,3.31,3.36,2.27,2.09,1.76,0.02264394787389995,-0.006264964295852628,Under
EN1,04/03/2023,17:30,Southampton,Leicester,1,0,H,2.77,3.31,2.64,2.03,1.81,0.020660322488748186,-0.0005611496217478191,Under
EN1,05/03/2023,14:00,Nott'm Forest,Everton,2,2,D,2.68,3.08,2.92,2.47,1.54,0.030332901884082185,0.012684174469055547,Over
EN1,05/03/2023,16:30,Liverpool,Man United,7,0,H,2.4,3.68,2.85,1.65,2.27,-0.008428461804245203,-0.012218069459213755,Over
EN1,06/03/2023,20:00,Brentford,Fulham,3,2,H,2,3.65,3.71,1.89,1.93,0.008604894097553922,0.008260025018132739,Over
EN1,11/03/2023,12:30,Bournemouth,Liverpool,1,0,H,7.07,4.95,1.43,1.62,2.31,-0.01645336890657787,-0.05695597136636743,Under
EN1,11/03/2023,15:00,Everton,Brentford,1,0,H,2.71,3.2,2.76,2.25,1.66,0.028045265190547335,0.00829355413180726,Under
EN1,11/03/2023,15:00,Leeds,Brighton,2,2,D,3.84,3.67,1.97,1.85,1.98,0.007625571484530268,-0.026156587823612295,Over
EN1,11/03/2023,15:00,Leicester,Chelsea,1,3,A,3.83,3.56,2,1.98,1.85,0.01571923900643202,-0.019294658316947245,Over
EN1,11/03/2023,15:00,Tottenham,Nott'm Forest,3,1,H,1.44,4.62,7.52,1.82,2.01,-0.013090072119005782,0.02654611677094897,Over
EN1,11/03/2023,17:30,Crystal Palace,Man City,0,1,A,9.05,5.12,1.36,1.75,2.05,-0.01201686352271528,-0.059103685438209805,Under
EN1,12/03/2023,14:00,Fulham,Arsenal,0,3,A,5.74,4.17,1.59,1.81,2.02,-0.0008114855965511067,-0.046166188565694585,Over
EN1,12/03/2023,14:00,Man United,Southampton,0,0,D,1.34,5.26,9.22,1.63,2.28,-0.032532506908107675,0.026786358189223935,Under
EN1,12/03/2023,14:00,West Ham,Aston Villa,1,1,D,2.23,3.37,3.36,2.03,1.8,0.019447232370442328,0.009575132326982094,Under
EN1,12/03/2023,16:30,Newcastle,Wolves,2,1,H,1.67,3.81,5.47,2.15,1.72,0.015551451306741985,0.025899409870640266,Over
EN1,15/03/2023,19:30,Brighton,Crystal Palace,1,0,H,1.46,4.44,7.58,1.89,1.92,-0.007228954753061545,0.02813228263073643,Under
EN1,15/03/2023,19:30,Southampton,Brentford,0,2,A,2.97,3.31,2.46,2.06,1.77,0.02225785454186223,-0.0023232547438441506,Under
EN1,17/03/2023,20:00,Nott'm Forest,Newcastle,1,2,A,5.58,3.83,1.67,2.04,1.8,0.011746225212308054,-0.03447132047815797,Over
EN1,18/03/2023,15:00,Aston Villa,Bournemouth,3,0,H,1.72,3.85,4.99,1.92,1.9,0.005802947103635735,0.018476788358407936,Over
EN1,18/03/2023,15:00,Brentford,Leicester,1,1,D,1.95,3.7,3.85,1.85,1.98,0.004958482105077834,0.007567688412266757,Under
EN1,18/03/2023,15:00,Southampton,Tottenham,3,3,D,4.56,3.68,1.82,2,1.83,0.01414321270743945,-0.027064548905830228,Over
EN1,18/03/2023,15:00,Wolves,Leeds,2,4,A,2.28,3.23,3.41,2.27,1.65,0.027288367943348137,0.015390116639506535,Over
EN1,18/03/2023,17:30,Chelsea,Everton,2,2,D,1.49,4.18,7.62,2.08,1.76,0.004161351042976682,0.030933095362228973,Over
EN1,19/03/2023,14:00,Arsenal,Crystal Palace,4,1,H,1.26,5.93,12.83,1.73,2.14,-0.03461103683955137,0.0347523943790392,Over
EN1,01/04/2023,12:30,Man City,Liverpool,4,1,H,1.64,4.2,5.19,1.65,2.27,-0.017175127680486638,0.008880461713021362,Over
EN1,01/04/2023,15:00,Arsenal,Leeds,4,1,H,1.29,5.84,10.48,1.53,2.51,-0.043234356506983096,0.026435137946653735,Over
EN1,01/04/2023,15:00,Bournemouth,Fulham,2,1,H,2.56,3.34,2.84,2.04,1.8,0.0208492718699563,0.0035196156049485767,Over
EN1,01/04/2023,15:00,Brighton,Brentford,3,3,D,1.67,4.08,5.05,1.76,2.09,-0.007426385701127129,0.012824358065760771,Over
EN1,01/04/2023,15:00,Crystal Palace,Leicester,2,1,H,2.54,3.24,2.94,2.17,1.7,0.02599639881811141,0.008812296604656527,Over
EN1,01/04/2023,15:00,Nott'm Forest,Wolves,1,1,D,2.96,3.13,2.61,2.38,1.59,0.029889893729558997,0.007901651821984455,Under
EN1,01/04/2023,17:30,Chelsea,Aston Villa,0,2,A,1.68,3.83,5.4,1.93,1.89,0.005510019570843046,0.020631272807541654,Under
EN1,02/04/2023,14:00,West Ham,Southampton,1,0,H,1.76,3.74,4.87,2.05,1.79,0.013923422209258884,0.021562534828694017,Under
EN1,02/04/2023,16:30,Newcastle,Man United,2,0,H,2.41,3.45,2.96,1.9,1.91,0.01250007650117801,-0.00023235293884547523,Under
EN1,03/04/2023,20:00,Everton,Tottenham,1,1,D,3.41,3.36,2.21,2.06,1.74,0.021900702465154385,-0.0084874738756673,Under
EN1,04/04/2023,19:45,Bournemouth,Brighton,0,2,A,5.94,4.29,1.57,1.8,2.04,-0.0025121374323992035,-0.04780916033222046,Under
EN1,04/04/2023,19:45,Leeds,Nott'm Forest,2,1,H,1.73,3.83,5.05,1.96,1.88,0.007841037550667377,0.019815742063534505,Over
EN1,04/04/2023,19:45,Leicester,Aston Villa,1,2,A,2.58,3.41,2.79,1.94,1.89,0.01514117693782067,-0.001628100215064231,Over
EN1,04/04/2023,20:00,Chelsea,Liverpool,0,0,D,2.25,3.46,3.28,1.91,1.92,0.012048838146201288,0.0035638203066149145,Under
EN1,05/04/2023,20:00,Man United,Brentford,1,0,H,1.65,4.17,5.07,1.71,2.16,-0.011896899218488655,0.011086962585892328,Under
EN1,05/04/2023,20:00,West Ham,Newcastle,1,5,A,3.53,3.41,2.15,2.14,1.73,0.02362984346794081,-0.007331350268359311,Over
EN1,08/04/2023,12:30,Man United,Everton,2,0,H,1.5,4.37,6.75,1.83,1.99,-0.008548069971698881,0.024048888999312956,Under
EN1,08/04/2023,15:00,Aston Villa,Nott'm Forest,2,0,H,1.62,4.09,5.55,1.91,1.91,0.0016864555586049244,0.021369191525546383,Under
EN1,08/04/2023,15:00,Brentford,Newcastle,1,2,A,3.57,3.46,2.1,2,1.83,0.01783757283429319,-0.014579373649317223,Over
EN1,08/04/2023,15:00,Fulham,West Ham,0,1,A,2.79,3.24,2.66,2.17,1.7,0.026234141356466803,0.004836166922783946,Under
EN1,08/04/2023,15:00,Leicester,Bournemouth,0,1,A,1.88,3.72,4.11,1.85,1.97,0.004435946518869029,0.00977847378970459,Under
EN1,08/04/2023,15:00,Tottenham,Brighton,2,1,H,2.56,3.56,2.69,1.81,2.01,0.005904798537434967,-0.007970025083566035,Over
EN1,08/04/2023,15:00,Wolves,Chelsea,1,0,H,4.14,3.47,1.95,2.16,1.7,0.022481052919888025,-0.014005614076192373,Under
EN1,08/04/2023,17:30,Southampton,Man City,1,4,A,12.48,6.19,1.25,1.6,2.35,-0.023078166915485084,-0.06389841484321998,Over
EN1,09/04/2023,14:00,Leeds,Crystal Palace,1,5,A,2.11,3.41,3.59,2.14,1.72,0.02298293884465683,0.01541181310032849,Over
EN1,09/04/2023,16:30,Liverpool,Arsenal,2,2,D,2.79,3.69,2.41,1.64,2.28,-0.008198465920088048,-0.019282605958592866,Over
EN1,15/04/2023,12:30,Aston Villa,Newcastle,3,0,H,3.61,3.42,2.13,2.01,1.83,0.018271419922709736,-0.014579658366200059,Over
EN1,15/04/2023,15:00,Chelsea,Brighton,1,2,A,2.67,3.42,2.68,1.91,1.91,0.013548352505160097,-0.004718665617179639,Over
EN1,15/04/2023,15:00,Everton,Fulham,1,3,A,2.07,3.39,3.78,2.21,1.69,0.024432221366207988,0.01782379772792678,Over
EN1,15/04/2023,15:00,Southampton,Crystal Palace,0,2,A,2.82,3.2,2.68,2.28,1.64,0.028614638174160673,0.0075803310325311315,Under
EN1,15/04/2023,15:00,Tottenham,Bournemouth,2,3,A,1.47,4.6,6.83,1.69,2.2,-0.020599867730624506,0.019895446793038705,Over
EN1,15/04/2023,15:00,Wolves,Brentford,2,0,H,2.52,3.23,3,2.24,1.67,0.02745142799938974,0.010963033015528038,Under
EN1,15/04/2023,17:30,Man City,Leicester,3,1,H,1.16,8.49,17.32,1.34,3.24,-0.06320523492052957,0.027991123450751856,Over
EN1,16/04/2023,14:00,West Ham,Arsenal,2,2,D,5.92,4.22,1.57,1.8,2.04,-0.0020672522116853146,-0.047785037570026924,Over
EN1,16/04/2023,16:30,Nott'm Forest,Man United,0,2,A,5,3.96,1.69,1.78,2.05,0.00011946636570269752,-0.04173013554446904,Under
EN1,17/04/2023,20:00,Leeds,Liverpool,1,6,A,4.35,4.22,1.73,1.57,2.4,-0.015107582539945185,-0.039922423226227716,Over
EN1,21/04/2023,20:00,Arsenal,Southampton,3,3,D,1.2,7.18,14.72,1.51,2.58,-0.05192141565826382,0.032087400282158285,Over
EN1,22/04/2023,12:30,Fulham,Leeds,2,1,H,2.38,3.44,3.01,1.88,1.94,0.010913203502863957,-0.0007866555596112915,Over
EN1,22/04/2023,15:00,Brentford,Aston Villa,1,1,D,2.53,3.38,2.84,1.97,1.85,0.017229060448882266,0.0008975043331397913,Under
EN1,22/04/2023,15:00,Crystal Palace,Everton,0,0,D,2.11,3.25,3.83,2.34,1.6,0.02742468324405043,0.019228060442222344,Under
EN1,22/04/2023,15:00,Leicester,Wolves,2,1,H,2.45,3.27,3.05,2.14,1.72,0.024832396315389627,0.009399985528240892,Over
EN1,22/04/2023,15:00,Liverpool,Nott'm Forest,3,2,H,1.18,7.64,16.06,1.45,2.78,-0.056484130966628084,0.0312993023672205,Over
EN1,23/04/2023,14:00,Bournemouth,West Ham,0,4,A,2.83,3.25,2.61,2.12,1.73,0.024730425375860374,0.0024343088526417693,Over
EN1,23/04/2023,14:00,Newcastle,Tottenham,6,1,H,1.85,3.81,4.22,1.83,2,0.001879844778560772,0.00978837961048932,Over
EN1,25/04/2023,19:30,Wolves,Crystal Palace,2,0,H,2.52,3.14,3.09,2.46,1.56,0.02983719158736073,0.014467813074152831,Under
EN1,25/04/2023,19:45,Aston Villa,Fulham,1,0,H,1.8,3.87,4.43,1.81,2.03,-0.0006990483866019945,0.010421389304391833,Under
EN1,25/04/2023,20:00,Leeds,Leicester,1,1,D,2.37,3.54,2.98,1.75,2.11,0.0003215314703278659,-0.0073276148961473634,Under
EN1,26/04/2023,19:30,Nott'm Forest,Brighton,3,1,H,6.08,4.36,1.54,1.74,2.11,-0.006102374941758628,-0.050608691500214305,Over
EN1,26/04/2023,19:45,Chelsea,Brentford,0,2,A,1.71,3.89,5.02,1.95,1.87,0.0072112967191430245,0.019832035300185808,Under
EN1,26/04/2023,19:45,West Ham,Liverpool,1,2,A,3.96,3.86,1.88,1.68,2.21,-0.005392780155123609,-0.0343948214140004,Over
EN1,26/04/2023,20:00,Man City,Arsenal,4,1,H,1.56,4.49,5.7,1.6,2.35,-0.023785946700332954,0.010636826392527512,Over
EN1,27/04/2023,19:45,Everton,Newcastle,1,4,A,4.84,3.7,1.77,2.04,1.79,0.014947948622345015,-0.02777351991556689,Over
EN1,27/04/2023,19:45,Southampton,Bournemouth,0,1,A,2.3,3.43,3.15,2.01,1.82,0.018459786282473092,0.007070557095664029,Under
EN1,27/04/2023,20:15,Tottenham,Man United,2,2,D,2.79,3.65,2.44,1.65,2.25,-0.006900210972413761,-0.01881821422840998,Over
EN1,29/04/2023,12:30,Crystal Palace,West Ham,4,3,H,2.7,3.18,2.81,2.3,1.63,0.02887543169256759,0.009697727824116688,Over
EN1,29/04/2023,15:00,Brentford,Nott'm Forest,2,1,H,1.66,3.88,5.5,1.95,1.87,0.006022995476684147,0.021910188411492407,Over
EN1,29/04/2023,15:00,Brighton,Wolves,6,0,H,1.51,4.37,6.69,1.8,2.02,-0.01024851735236304,0.022873153429152894,Over
EN1,30/04/2023,14:00,Bournemouth,Leeds,4,1,H,2.61,3.5,2.68,1.8,2.02,0.005629760776976411,-0.009238721323179136,Over
EN1,30/04/2023,14:00,Fulham,Man City,1,2,A,11.95,6.23,1.25,1.54,2.48,-0.02539439462086513,-0.06439666659454452,Over
EN1,30/04/2023,14:00,Man United,Aston Villa,1,0,H,1.78,3.94,4.35,1.66,2.24,-0.012383509560242723,0.003382482766093477,Under
EN1,30/04/2023,14:00,Newcastle,Southampton,3,1,H,1.32,5.46,9.9,1.71,2.15,-0.029628606958411057,0.030331217679051184,Over
EN1,30/04/2023,16:30,Liverpool,Tottenham,4,3,H,1.54,4.69,5.68,1.5,2.61,-0.032390056700984396,0.0062949026057936425,Over
EN1,01/05/2023,20:00,Leicester,Everton,2,2,D,2.04,3.45,3.79,2.02,1.8,0.017653554733068535,0.013443456240357617,Over
EN1,02/05/2023,20:00,Arsenal,Chelsea,3,1,H,1.59,4.22,5.75,1.75,2.1,-0.010772156601493957,0.016474960393977015,Over
EN1,03/05/2023,20:00,Liverpool,Fulham,1,0,H,1.26,6.39,10.73,1.44,2.78,-0.05053161787621617,0.023236272516230786,Under
EN1,03/05/2023,20:00,Man City,West Ham,3,0,H,1.2,7.21,13.79,1.45,2.76,-0.05456344594421073,0.0290125509437075,Over
EN1,04/05/2023,20:00,Brighton,Man United,1,0,H,2.03,3.82,3.5,1.56,2.45,-0.017818857611379843,-0.0077984668851760214,Under
EN1,06/05/2023,15:00,Bournemouth,Chelsea,1,3,A,3.42,3.47,2.17,1.95,1.88,0.015313513049131866,-0.015039069175724746,Over
EN1,06/05/2023,15:00,Man City,Leeds,2,1,H,1.17,8.41,15.94,1.31,3.47,-0.06422314618105539,0.024424849666420816,Over
EN1,06/05/2023,15:00,Tottenham,Crystal Palace,1,0,H,1.82,3.92,4.21,1.76,2.09,-0.00425512808481151,0.006961251547380225,Under
EN1,06/05/2023,15:00,Wolves,Aston Villa,1,0,H,2.98,3.26,2.51,2.19,1.69,0.026611430897415713,0.002667526313369645,Under
EN1,06/05/2023,17:30,Liverpool,Brentford,1,0,H,1.48,4.91,6.16,1.5,2.62,-0.0347590728376743,0.009166414969564773,Under
EN1,07/05/2023,16:30,Newcastle,Arsenal,0,2,A,2.49,3.73,2.71,1.64,2.29,-0.009325729282700729,-0.01422908981557766,Under
EN1,07/05/2023,19:00,West Ham,Man United,1,0,H,3.43,3.74,2.08,1.67,2.23,-0.005594211920478504,-0.027794495514779645,Under
EN1,08/05/2023,15:00,Fulham,Leicester,5,3,H,2.67,3.53,2.6,1.83,2.01,0.007148370799929119,-0.009293710794269978,Over
EN1,08/05/2023,17:30,Brighton,Everton,1,5,A,1.35,5.3,8.47,1.59,2.38,-0.03472347430791052,0.023230216982370426,Over
EN1,08/05/2023,20:00,Nott'm Forest,Southampton,4,3,H,2.13,3.52,3.46,2,1.83,0.016687362672390443,0.010220746400117463,Over
EN1,13/05/2023,12:30,Leeds,Newcastle,2,2,D,4.62,4.2,1.71,1.63,2.3,-0.01115202296360219,-0.04215941304761167,Over
EN1,13/05/2023,15:00,Aston Villa,Tottenham,2,1,H,2.3,3.6,3.03,1.75,2.1,0.00003954298878315046,-0.005922688453846836,Over
EN1,13/05/2023,15:00,Chelsea,Nott'm Forest,2,2,D,1.51,4.4,6.68,1.84,1.99,-0.008236429164950518,0.0239899900043234,Over
EN1,13/05/2023,15:00,Crystal Palace,Bournemouth,2,0,H,1.88,3.7,4.18,1.9,1.92,0.0077823973348957205,0.012348705659603434,Under
EN1,13/05/2023,15:00,Man United,Wolves,2,0,H,1.38,5.1,8.37,1.65,2.25,-0.02915332344142992,0.0248374025116672,Under
EN1,13/05/2023,15:00,Southampton,Fulham,0,2,A,2.82,3.44,2.51,1.88,1.94,0.01165631862128397,-0.009048841575773351,Under
EN1,14/05/2023,14:00,Brentford,West Ham,2,0,H,2.05,3.56,3.66,1.95,1.87,0.01324698816149033,0.010049396658466254,Under
EN1,14/05/2023,14:00,Everton,Man City,0,3,A,8.86,5.21,1.36,1.64,2.27,-0.017421149799976488,-0.06177607398697039,Over
EN1,14/05/2023,16:30,Arsenal,Brighton,0,3,A,1.77,4.19,4.21,1.53,2.51,-0.02382421181089083,-0.0019407283257756166,Over
EN1,15/05/2023,20:00,Leicester,Liverpool,0,3,A,5.11,4.59,1.59,1.49,2.63,-0.022924205609904977,-0.04547407623458515,Over
EN1,18/05/2023,19:30,Newcastle,Brighton,4,1,H,2.02,3.86,3.49,1.6,2.36,-0.014891834374232681,-0.006144006387912482,Over
EN1,20/05/2023,12:30,Tottenham,Brentford,1,3,A,1.85,3.88,4.13,1.75,2.1,-0.0044238299382299276,0.005689521707214328,Over
EN1,20/05/2023,15:00,Bournemouth,Man United,0,1,A,6.06,4.77,1.51,1.55,2.46,-0.019437040443327305,-0.052539067208098034,Under
EN1,20/05/2023,15:00,Fulham,Crystal Palace,2,2,D,2.45,3.4,2.97,2.02,1.82,0.01933310193253166,0.004659083005716669,Over
EN1,20/05/2023,15:00,Liverpool,Aston Villa,1,1,D,1.49,4.86,6.16,1.54,2.47,-0.031124443368268483,0.01144744090746103,Under
EN1,20/05/2023,15:00,Wolves,Everton,1,1,D,2.77,3.35,2.63,2.07,1.78,0.022237073610848822,0.0011775096679613071,Under
EN1,20/05/2023,17:30,Nott'm Forest,Arsenal,1,0,H,5.37,4.45,1.59,1.57,2.41,-0.016447651140533284,-0.048643149486790604,Under
EN1,21/05/2023,13:30,West Ham,Leeds,3,1,H,2.45,3.56,2.84,1.8,2.03,0.004693404121585265,-0.006396196358592361,Over
EN1,21/05/2023,14:00,Brighton,Southampton,3,1,H,1.23,6.91,12.43,1.41,2.91,-0.05503307891399356,0.025078104422489932,Over
EN1,21/05/2023,16:00,Man City,Chelsea,1,0,H,1.26,6.41,11.48,1.52,2.54,-0.0469476480046905,0.028027885002281844,Under
EN1,22/05/2023,20:00,Newcastle,Leicester,0,0,D,1.38,5.39,7.66,1.51,2.57,-0.03894245669565327,0.016986191416513082,Under
EN1,24/05/2023,20:00,Brighton,Man City,1,1,D,3.97,4.22,1.81,1.52,2.55,-0.019545976777386724,-0.0357125923818344,Under
EN1,25/05/2023,20:00,Man United,Chelsea,4,1,H,1.63,4.35,5.12,1.6,2.38,-0.02219517945503761,0.00668308045959553,Over
EN1,28/05/2023,16:30,Arsenal,Wolves,5,0,H,1.37,5.33,7.87,1.46,2.71,-0.04177600383495055,0.015075428253425506,Over
EN1,28/05/2023,16:30,Aston Villa,Brighton,2,1,H,2.04,3.88,3.37,1.53,2.52,-0.02026411060087659,-0.009242653233837324,Over
EN1,28/05/2023,16:30,Brentford,Man City,1,0,H,3.88,4.01,1.87,1.61,2.33,-0.011380688898478522,-0.03467116920696012,Under
EN1,28/05/2023,16:30,Chelsea,Newcastle,1,1,D,2.87,3.64,2.38,1.7,2.19,-0.003298988920855766,-0.01866222150409999,Under
EN1,28/05/2023,16:30,Crystal Palace,Nott'm Forest,1,1,D,1.69,4.15,4.77,1.65,2.27,-0.01592087660000404,0.006338960179282466,Under
EN1,28/05/2023,16:30,Everton,Bournemouth,1,0,H,1.49,4.61,6.58,1.68,2.22,-0.02097511143994511,0.018407296950371035,Under
EN1,28/05/2023,16:30,Leeds,Tottenham,1,4,A,2.77,3.84,2.37,1.5,2.6,-0.020251118788886694,-0.02177640043735099,Over
EN1,28/05/2023,16:30,Leicester,West Ham,2,1,H,1.94,3.92,3.65,1.68,2.21,-0.00928437748626633,-0.0008970881105226323,Over
EN1,28/05/2023,16:30,Man United,Fulham,2,1,H,1.53,4.59,5.76,1.49,2.63,-0.03242410528400866,0.005984292692920842,Over
EN1,28/05/2023,16:30,Southampton,Liverpool,4,4,D,6.74,5.2,1.42,1.39,3.01,-0.03175812808409885,-0.052116854782637466,Over
ES1,12/08/2022,20:00,Osasuna,Sevilla,2,1,H,3.28,3.08,2.43,2.5,1.54,0.030265817071428707,0.0062122616167770124,Over
ES1,13/08/2022,16:00,Celta,Espanol,2,2,D,1.83,3.68,4.5,2.04,1.8,0.014893353947728642,0.019275374907828432,Over
ES1,13/08/2022,18:00,Valladolid,Villarreal,0,3,A,3.93,3.66,1.94,1.95,1.87,0.013516590465223082,-0.022169557273397162,Over
ES1,13/08/2022,20:00,Barcelona,Vallecano,0,0,D,1.21,6.79,14.2,1.5,2.58,-0.050782219463117124,0.03166477527999492,Under
ES1,14/08/2022,16:30,Cadiz,Sociedad,0,1,A,3.55,3.24,2.2,2.38,1.59,0.02888186968266774,0.0006892444346921081,Under
ES1,14/08/2022,18:30,Valencia,Girona,1,0,H,1.89,3.5,4.35,2.07,1.77,0.018010145831422814,0.018732893883075006,Under
ES1,14/08/2022,21:00,Almeria,Real Madrid,1,2,A,7.17,4.91,1.42,1.58,2.38,-0.018274381529523834,-0.05795646384451405,Over
ES1,15/08/2022,16:30,Ath Bilbao,Mallorca,0,0,D,1.6,3.83,6.23,2.16,1.7,0.013778922047837183,0.028304947795765922,Under
